tstart	tend	srcip	dstip	proto	sport	dport	pkts	bytes
2016-07-08 07:46:50	2016-07-08 07:46:50	172.10.1.179	10.199.250.2	TCP	4903	18455	21	1202
2016-07-08 09:22:25	2016-07-08 09:22:25	172.10.1.179	10.199.250.2	TCP	4921	20849	14	764
2016-07-08 07:59:09	2016-07-08 07:59:09	172.10.1.179	10.199.250.2	TCP	4966	1814	35	1898
2016-07-08 12:42:19	2016-07-08 12:42:19	172.10.1.179	10.199.250.2	TCP	4966	8942	38	2060
2016-07-08 13:55:16	2016-07-08 13:55:16	172.10.1.180	10.199.250.2	TCP	1033	10846	54	2924
2016-07-08 07:52:40	2016-07-08 07:52:40	172.10.1.180	10.199.250.2	TCP	1037	27237	47	2662
2016-07-08 13:20:22	2016-07-08 13:20:22	172.10.1.180	10.199.250.2	TCP	1048	9967	51	2762
2016-07-08 11:09:17	2016-07-08 11:09:17	172.10.1.180	10.199.250.2	TCP	1109	32214	14	764
2016-07-08 09:04:04	2016-07-08 09:04:04	172.10.1.180	10.199.250.2	TCP	1257	2012	46	2492
2016-07-08 15:09:55	2016-07-08 15:09:55	172.10.1.180	10.199.250.2	TCP	1339	12745	42	2276
2016-07-08 08:23:49	2016-07-08 08:23:49	172.10.1.180	10.199.250.2	TCP	1601	34566	48	2692
2016-07-08 15:13:36	2016-07-08 15:13:36	172.10.1.180	10.199.250.2	TCP	1709	11409	43	2330
2016-07-08 13:45:26	2016-07-08 13:45:26	172.10.1.180	10.199.250.2	TCP	1799	9168	35	1898
2016-07-08 08:46:59	2016-07-08 08:46:59	172.10.1.180	10.199.250.2	TCP	2160	15707	14	764
2016-07-08 12:38:21	2016-07-08 12:38:21	172.10.1.180	10.199.250.2	TCP	2318	8901	14	764
2016-07-08 16:01:54	2016-07-08 16:01:54	172.10.1.180	10.199.250.2	TCP	2427	12632	35	1898
2016-07-08 10:32:51	2016-07-08 10:32:51	172.10.1.180	10.199.250.2	TCP	2614	5710	45	2438
2016-07-08 11:00:42	2016-07-08 11:00:42	172.10.1.180	10.199.250.2	TCP	2615	4968	46	2492
2016-07-08 08:54:22	2016-07-08 08:54:22	172.10.1.180	10.199.250.2	TCP	2629	20140	32	1820
2016-07-08 07:52:46	2016-07-08 07:52:46	172.10.1.180	10.199.250.2	TCP	2730	33785	37	2114
2016-07-08 09:03:16	2016-07-08 09:03:16	172.10.1.180	10.199.250.2	TCP	2749	26284	45	2438
2016-07-08 13:09:26	2016-07-08 13:09:26	172.10.1.180	10.199.250.2	TCP	2816	8250	54	2924
2016-07-08 14:08:47	2016-07-08 14:08:47	172.10.1.180	10.199.250.2	TCP	2822	9756	30	1628
2016-07-08 10:58:14	2016-07-08 10:58:14	172.10.1.180	10.199.250.2	TCP	2909	6348	29	1574
2016-07-08 15:06:01	2016-07-08 15:06:01	172.10.1.180	10.199.250.2	TCP	2941	12646	60	3248
2016-07-08 09:34:36	2016-07-08 09:34:36	172.10.1.180	10.199.250.2	TCP	3032	21156	19	1034
2016-07-08 15:21:36	2016-07-08 15:21:36	172.10.1.180	10.199.250.2	TCP	3161	11613	46	2492
2016-07-08 07:20:01	2016-07-08 07:20:01	172.10.1.180	10.199.250.2	TCP	3168	26408	20	1208
2016-07-08 07:15:03	2016-07-08 07:15:03	172.10.1.180	10.199.250.2	TCP	3236	32886	31	1742
2016-07-08 08:52:14	2016-07-08 08:52:14	172.10.1.180	10.199.250.2	TCP	3412	1717	30	1628
2016-07-08 11:59:07	2016-07-08 11:59:07	172.10.1.180	10.199.250.2	TCP	3811	6457	30	1628
2016-07-08 13:08:44	2016-07-08 13:08:44	172.10.1.180	10.199.250.2	TCP	4043	9669	31	1682
2016-07-08 10:25:19	2016-07-08 10:25:19	172.10.1.180	10.199.250.2	TCP	4095	31106	17	1010
2016-07-08 12:14:33	2016-07-08 12:14:33	172.10.1.180	10.199.250.2	TCP	4604	6849	56	3032
2016-07-08 08:46:53	2016-07-08 08:46:53	172.10.1.180	10.199.250.2	TCP	4752	1595	30	1628
2016-07-08 09:52:17	2016-07-08 09:52:17	172.10.1.180	10.199.250.2	TCP	4779	4673	54	2924
2016-07-08 08:20:03	2016-07-08 08:20:03	172.10.1.180	10.199.250.2	TCP	4794	27932	66	4108
2016-07-08 10:16:39	2016-07-08 10:16:39	172.10.1.180	10.199.250.2	TCP	4855	22225	54	3092
2016-07-08 13:57:08	2016-07-08 13:57:08	172.10.1.180	10.199.250.2	TCP	4981	9463	14	764
2016-07-08 14:12:05	2016-07-08 14:12:05	172.10.1.180	10.199.250.2	TCP	4998	11276	36	1952
2016-07-08 16:13:00	2016-07-08 16:13:00	172.10.1.181	10.199.250.2	TCP	1052	12911	71	3842
2016-07-08 15:00:57	2016-07-08 15:00:57	172.10.1.181	10.199.250.2	TCP	1335	11086	31	1682
2016-07-08 07:15:29	2016-07-08 07:15:29	172.10.1.181	10.199.250.2	TCP	1396	13326	27	1466
2016-07-08 16:20:40	2016-07-08 16:20:40	172.10.1.181	10.199.250.2	TCP	1454	13103	32	1736
2016-07-08 10:27:24	2016-07-08 10:27:24	172.10.1.181	10.199.250.2	TCP	1523	4133	43	2330
2016-07-08 12:02:26	2016-07-08 12:02:26	172.10.1.181	10.199.250.2	TCP	1591	7983	34	1844
2016-07-08 09:15:48	2016-07-08 09:15:48	172.10.1.181	10.199.250.2	TCP	1728	2314	30	1628
2016-07-08 10:17:41	2016-07-08 10:17:41	172.10.1.181	10.199.250.2	TCP	1855	22254	35	1898
2016-07-08 11:20:38	2016-07-08 11:20:38	172.10.1.181	10.199.250.2	TCP	1974	23848	37	2194
2016-07-08 10:21:43	2016-07-08 10:21:43	172.10.1.181	10.199.250.2	TCP	1992	5425	29	1574
2016-07-08 07:49:38	2016-07-08 07:49:38	172.10.1.181	10.199.250.2	TCP	2041	1566	54	3084
2016-07-08 09:51:50	2016-07-08 09:51:50	172.10.1.181	10.199.250.2	TCP	2136	17350	14	764
2016-07-08 16:01:23	2016-07-08 16:01:23	172.10.1.181	10.199.250.2	TCP	2174	12617	36	1952
2016-07-08 07:34:38	2016-07-08 07:34:38	172.10.1.181	10.199.250.2	TCP	2342	26768	46	2632
2016-07-08 10:53:12	2016-07-08 10:53:12	172.10.1.181	10.199.250.2	TCP	2373	31810	49	2798
2016-07-08 10:07:39	2016-07-08 10:07:39	172.10.1.181	10.199.250.2	TCP	2377	3642	35	1898
2016-07-08 08:28:59	2016-07-08 08:28:59	172.10.1.181	10.199.250.2	TCP	2390	28151	34	1856
2016-07-08 09:25:02	2016-07-08 09:25:02	172.10.1.181	10.199.250.2	TCP	2398	29577	30	1628
2016-07-08 08:46:06	2016-07-08 08:46:06	172.10.1.181	10.199.250.2	TCP	2403	19936	60	3604
2016-07-08 15:20:40	2016-07-08 15:20:40	172.10.1.181	10.199.250.2	TCP	2493	11584	43	2330
2016-07-08 15:09:06	2016-07-08 15:09:06	172.10.1.181	10.199.250.2	TCP	2721	11293	29	1574
2016-07-08 12:41:36	2016-07-08 12:41:36	172.10.1.181	10.199.250.2	TCP	2762	8978	35	1898
2016-07-08 09:02:51	2016-07-08 09:02:51	172.10.1.181	10.199.250.2	TCP	2893	20352	30	1628
2016-07-08 15:44:46	2016-07-08 15:44:46	172.10.1.181	10.199.250.2	TCP	3215	12197	30	1628
2016-07-08 08:37:10	2016-07-08 08:37:10	172.10.1.181	10.199.250.2	TCP	3322	28356	37	2006
2016-07-08 08:33:40	2016-07-08 08:33:40	172.10.1.181	10.199.250.2	TCP	3352	2676	43	2330
2016-07-08 14:52:37	2016-07-08 14:52:37	172.10.1.181	10.199.250.2	TCP	3385	10878	35	1898
2016-07-08 08:28:46	2016-07-08 08:28:46	172.10.1.181	10.199.250.2	TCP	3387	25603	39	2234
2016-07-08 09:22:54	2016-07-08 09:22:54	172.10.1.181	10.199.250.2	TCP	3523	21	161	9815
2016-07-08 10:24:59	2016-07-08 10:24:59	172.10.1.181	10.199.250.2	TCP	3684	31093	14	764
2016-07-08 10:10:39	2016-07-08 10:10:39	172.10.1.181	10.199.250.2	TCP	3692	22070	30	1628
2016-07-08 09:11:40	2016-07-08 09:11:40	172.10.1.181	10.199.250.2	TCP	3856	2208	51	2762
2016-07-08 11:22:56	2016-07-08 11:22:56	172.10.1.181	10.199.250.2	TCP	3911	6974	33	1790
2016-07-08 13:50:18	2016-07-08 13:50:18	172.10.1.181	10.199.250.2	TCP	3922	9288	14	764
2016-07-08 07:31:35	2016-07-08 07:31:35	172.10.1.181	10.199.250.2	TCP	3936	13804	57	3086
2016-07-08 13:44:27	2016-07-08 13:44:27	172.10.1.181	10.199.250.2	TCP	4129	10575	46	2492
2016-07-08 15:40:40	2016-07-08 15:40:40	172.10.1.181	10.199.250.2	TCP	4228	12096	43	2330
2016-07-08 07:50:52	2016-07-08 07:50:52	172.10.1.181	10.199.250.2	TCP	4419	33751	43	2438
2016-07-08 10:33:17	2016-07-08 10:33:17	172.10.1.181	10.199.250.2	TCP	4848	22648	32	1736
2016-07-08 08:02:46	2016-07-08 08:02:46	172.10.1.181	10.199.250.2	TCP	4876	14589	14	764
2016-07-08 11:26:46	2016-07-08 11:26:46	172.10.1.181	10.199.250.2	TCP	4943	7076	50	2708
2016-07-08 12:03:03	2016-07-08 12:03:03	172.10.1.182	10.199.250.2	TCP	1145	6562	30	1628
2016-07-08 07:42:43	2016-07-08 07:42:43	172.10.1.182	10.199.250.2	TCP	1157	24505	60	3860
2016-07-08 12:46:33	2016-07-08 12:46:33	172.10.1.182	10.199.250.2	TCP	1301	9106	30	1628
2016-07-08 13:46:16	2016-07-08 13:46:16	172.10.1.182	10.199.250.2	TCP	1761	10614	14	764
2016-07-08 13:24:36	2016-07-08 13:24:36	172.10.1.182	10.199.250.2	TCP	1798	10070	49	2654
2016-07-08 10:42:07	2016-07-08 10:42:07	172.10.1.182	10.199.250.2	TCP	1869	4503	44	2384
2016-07-08 13:21:09	2016-07-08 13:21:09	172.10.1.182	10.199.250.2	TCP	1916	9985	14	764
2016-07-08 08:03:18	2016-07-08 08:03:18	172.10.1.182	10.199.250.2	TCP	2000	25012	34	1960
2016-07-08 07:42:15	2016-07-08 07:42:15	172.10.1.182	10.199.250.2	TCP	2074	33527	30	1640
2016-07-08 07:32:23	2016-07-08 07:32:23	172.10.1.182	10.199.250.2	TCP	2166	21	5	278
2016-07-08 15:11:22	2016-07-08 15:11:22	172.10.1.182	10.199.250.2	TCP	2170	12776	48	2600
2016-07-08 07:53:35	2016-07-08 07:53:35	172.10.1.182	10.199.250.2	TCP	2253	27249	19	1118
2016-07-08 07:34:45	2016-07-08 07:34:45	172.10.1.182	10.199.250.2	TCP	2327	1213	29	1646
2016-07-08 13:45:50	2016-07-08 13:45:50	172.10.1.182	10.199.250.2	TCP	2333	9181	39	2114
2016-07-08 12:50:23	2016-07-08 12:50:23	172.10.1.182	10.199.250.2	TCP	2343	9204	49	2654
2016-07-08 11:36:10	2016-07-08 11:36:10	172.10.1.182	10.199.250.2	TCP	2362	7319	14	764
2016-07-08 10:48:47	2016-07-08 10:48:47	172.10.1.182	10.199.250.2	TCP	2454	6114	30	1628
2016-07-08 08:07:07	2016-07-08 08:07:07	172.10.1.182	10.199.250.2	TCP	2659	25112	40	2288
2016-07-08 09:54:38	2016-07-08 09:54:38	172.10.1.182	10.199.250.2	TCP	2779	4733	33	1790
2016-07-08 14:08:49	2016-07-08 14:08:49	172.10.1.182	10.199.250.2	TCP	2780	11191	40	2168
2016-07-08 08:08:00	2016-07-08 08:08:00	172.10.1.182	10.199.250.2	TCP	3173	18970	14	764
2016-07-08 09:35:24	2016-07-08 09:35:24	172.10.1.182	10.199.250.2	TCP	3179	16930	30	1628
2016-07-08 07:41:44	2016-07-08 07:41:44	172.10.1.182	10.199.250.2	TCP	3259	26942	34	1936
2016-07-08 14:32:33	2016-07-08 14:32:33	172.10.1.182	10.199.250.2	TCP	3274	11798	14	764
2016-07-08 07:15:03	2016-07-08 07:15:03	172.10.1.182	10.199.250.2	TCP	3293	32890	17	1002
2016-07-08 12:19:25	2016-07-08 12:19:25	172.10.1.182	10.199.250.2	TCP	3307	8417	44	2384
2016-07-08 08:59:56	2016-07-08 08:59:56	172.10.1.182	10.199.250.2	TCP	3533	3346	29	1574
2016-07-08 10:52:50	2016-07-08 10:52:50	172.10.1.182	10.199.250.2	TCP	3587	6217	43	2330
2016-07-08 08:04:49	2016-07-08 08:04:49	172.10.1.182	10.199.250.2	TCP	3589	14633	49	2654
2016-07-08 09:00:11	2016-07-08 09:00:11	172.10.1.182	10.199.250.2	TCP	3672	16047	39	2114
2016-07-08 08:51:35	2016-07-08 08:51:35	172.10.1.182	10.199.250.2	TCP	3784	20063	41	2222
2016-07-08 12:11:51	2016-07-08 12:11:51	172.10.1.182	10.199.250.2	TCP	3953	8218	30	1628
2016-07-08 09:14:33	2016-07-08 09:14:33	172.10.1.182	10.199.250.2	TCP	4117	2279	35	1898
2016-07-08 08:46:33	2016-07-08 08:46:33	172.10.1.182	10.199.250.2	TCP	4120	1583	30	1628
2016-07-08 08:23:23	2016-07-08 08:23:23	172.10.1.182	10.199.250.2	TCP	4339	28022	46	2824
2016-07-08 09:42:56	2016-07-08 09:42:56	172.10.1.182	10.199.250.2	TCP	4401	4437	35	1898
2016-07-08 15:12:08	2016-07-08 15:12:08	172.10.1.182	10.199.250.2	TCP	4441	11369	65	3518
2016-07-08 09:57:57	2016-07-08 09:57:57	172.10.1.182	10.199.250.2	TCP	4452	3378	29	1574
2016-07-08 14:59:32	2016-07-08 14:59:32	172.10.1.182	10.199.250.2	TCP	4511	11053	35	1898
2016-07-08 08:55:40	2016-07-08 08:55:40	172.10.1.182	10.199.250.2	TCP	4689	1791	30	1628
2016-07-08 08:25:27	2016-07-08 08:25:27	172.10.1.182	10.199.250.2	TCP	4780	2462	30	1628
2016-07-08 07:15:34	2016-07-08 07:15:34	172.10.1.182	10.199.250.2	TCP	4866	21	126	7743
2016-07-08 07:15:09	2016-07-08 07:15:09	172.10.1.182	10.199.250.2	TCP	4868	13315	14	764
2016-07-08 14:21:43	2016-07-08 14:21:43	172.10.1.182	10.199.250.2	TCP	4913	10093	14	764
2016-07-08 12:40:01	2016-07-08 12:40:01	172.10.1.182	10.199.250.2	TCP	4924	7502	30	1628
2016-07-08 11:23:51	2016-07-08 11:23:51	172.10.1.183	10.199.250.2	TCP	1136	7002	14	764
2016-07-08 10:06:33	2016-07-08 10:06:33	172.10.1.183	10.199.250.2	TCP	1329	17723	35	1898
2016-07-08 14:04:05	2016-07-08 14:04:05	172.10.1.183	10.199.250.2	TCP	1492	9637	47	2546
2016-07-08 09:27:39	2016-07-08 09:27:39	172.10.1.183	10.199.250.2	TCP	1502	20982	43	2426
2016-07-08 09:48:31	2016-07-08 09:48:31	172.10.1.183	10.199.250.2	TCP	1557	4580	30	1628
2016-07-08 13:01:25	2016-07-08 13:01:25	172.10.1.183	10.199.250.2	TCP	1568	8046	43	2330
2016-07-08 15:48:35	2016-07-08 15:48:35	172.10.1.183	10.199.250.2	TCP	1661	12291	14	764
2016-07-08 07:56:03	2016-07-08 07:56:03	172.10.1.183	10.199.250.2	TCP	1850	24819	32	1820
2016-07-08 11:27:31	2016-07-08 11:27:31	172.10.1.183	10.199.250.2	TCP	1992	7097	51	2762
2016-07-08 15:20:09	2016-07-08 15:20:09	172.10.1.183	10.199.250.2	TCP	2124	11573	30	1628
2016-07-08 07:38:35	2016-07-08 07:38:35	172.10.1.183	10.199.250.2	TCP	2184	18236	39	2282
2016-07-08 08:14:20	2016-07-08 08:14:20	172.10.1.183	10.199.250.2	TCP	2313	2186	52	2816
2016-07-08 15:32:13	2016-07-08 15:32:13	172.10.1.183	10.199.250.2	TCP	2317	11881	44	2384
2016-07-08 14:14:13	2016-07-08 14:14:13	172.10.1.183	10.199.250.2	TCP	2412	11330	30	1628
2016-07-08 11:49:48	2016-07-08 11:49:48	172.10.1.183	10.199.250.2	TCP	2484	7658	40	2168
2016-07-08 07:38:03	2016-07-08 07:38:03	172.10.1.183	10.199.250.2	TCP	2498	26844	51	2846
2016-07-08 15:27:04	2016-07-08 15:27:04	172.10.1.183	10.199.250.2	TCP	2590	13174	29	1574
2016-07-08 08:24:17	2016-07-08 08:24:17	172.10.1.183	10.199.250.2	TCP	2641	25489	43	2474
2016-07-08 10:16:25	2016-07-08 10:16:25	172.10.1.183	10.199.250.2	TCP	2686	30880	50	2924
2016-07-08 14:02:47	2016-07-08 14:02:47	172.10.1.183	10.199.250.2	TCP	2701	11038	43	2330
2016-07-08 11:31:01	2016-07-08 11:31:01	172.10.1.183	10.199.250.2	TCP	2803	7183	14	764
2016-07-08 07:42:01	2016-07-08 07:42:01	172.10.1.183	10.199.250.2	TCP	2822	18303	49	3026
2016-07-08 07:30:56	2016-07-08 07:30:56	172.10.1.183	10.199.250.2	TCP	3041	13782	43	2330
2016-07-08 13:04:04	2016-07-08 13:04:04	172.10.1.183	10.199.250.2	TCP	3151	9553	30	1628
2016-07-08 08:01:17	2016-07-08 08:01:17	172.10.1.183	10.199.250.2	TCP	3311	18795	38	2344
2016-07-08 08:07:32	2016-07-08 08:07:32	172.10.1.183	10.199.250.2	TCP	3321	14705	46	2492
2016-07-08 08:06:32	2016-07-08 08:06:32	172.10.1.183	10.199.250.2	TCP	3489	1991	35	1898
2016-07-08 08:59:24	2016-07-08 08:59:24	172.10.1.183	10.199.250.2	TCP	3705	20261	37	2006
2016-07-08 09:43:29	2016-07-08 09:43:29	172.10.1.183	10.199.250.2	TCP	3972	3011	30	1628
2016-07-08 13:59:47	2016-07-08 13:59:47	172.10.1.183	10.199.250.2	TCP	4153	9532	33	1790
2016-07-08 13:44:14	2016-07-08 13:44:14	172.10.1.183	10.199.250.2	TCP	4313	9135	46	2492
2016-07-08 10:40:21	2016-07-08 10:40:21	172.10.1.183	10.199.250.2	TCP	4320	31481	14	764
2016-07-08 07:32:44	2016-07-08 07:32:44	172.10.1.183	10.199.250.2	TCP	4348	24214	45	2686
2016-07-08 10:58:19	2016-07-08 10:58:19	172.10.1.183	10.199.250.2	TCP	4389	4916	30	1628
2016-07-08 10:02:20	2016-07-08 10:02:20	172.10.1.183	10.199.250.2	TCP	4596	17615	2	116
2016-07-08 11:13:48	2016-07-08 11:13:48	172.10.1.183	10.199.250.2	TCP	4642	5308	14	764
2016-07-08 07:51:25	2016-07-08 07:51:25	172.10.1.183	10.199.250.2	TCP	4740	1640	29	1574
2016-07-08 15:24:13	2016-07-08 15:24:13	172.10.1.183	10.199.250.2	TCP	4742	11676	35	1898
2016-07-08 11:47:18	2016-07-08 11:47:18	172.10.1.183	10.199.250.2	TCP	4847	6162	43	2330
2016-07-08 13:20:13	2016-07-08 13:20:13	172.10.1.183	10.199.250.2	TCP	4857	9965	35	1898
2016-07-08 12:59:29	2016-07-08 12:59:29	172.10.1.183	10.199.250.2	TCP	4967	21	1894	116487
2016-07-08 08:05:44	2016-07-08 08:05:44	172.10.1.184	10.199.250.2	TCP	1033	25071	40	2264
2016-07-08 10:51:02	2016-07-08 10:51:02	172.10.1.184	10.199.250.2	TCP	1108	6168	14	764
2016-07-08 08:08:59	2016-07-08 08:08:59	172.10.1.184	10.199.250.2	TCP	1165	14742	14	764
2016-07-08 14:29:55	2016-07-08 14:29:55	172.10.1.184	10.199.250.2	TCP	1423	11721	33	1790
2016-07-08 13:51:03	2016-07-08 13:51:03	172.10.1.184	10.199.250.2	TCP	1452	10741	33	1790
2016-07-08 11:21:46	2016-07-08 11:21:46	172.10.1.184	10.199.250.2	TCP	1503	5506	14	764
2016-07-08 12:06:22	2016-07-08 12:06:22	172.10.1.184	10.199.250.2	TCP	1525	6642	30	1628
2016-07-08 08:33:39	2016-07-08 08:33:39	172.10.1.184	10.199.250.2	TCP	1613	34766	49	3078
2016-07-08 11:09:55	2016-07-08 11:09:55	172.10.1.184	10.199.250.2	TCP	1697	23576	36	2096
2016-07-08 09:38:08	2016-07-08 09:38:08	172.10.1.184	10.199.250.2	TCP	1720	2874	42	2276
2016-07-08 09:30:00	2016-07-08 09:30:00	172.10.1.184	10.199.250.2	TCP	1760	4118	14	764
2016-07-08 15:19:43	2016-07-08 15:19:43	172.10.1.184	10.199.250.2	TCP	1823	11561	36	1952
2016-07-08 09:54:16	2016-07-08 09:54:16	172.10.1.184	10.199.250.2	TCP	1939	30321	56	3260
2016-07-08 11:25:37	2016-07-08 11:25:37	172.10.1.184	10.199.250.2	TCP	2107	5610	37	2006
2016-07-08 16:14:50	2016-07-08 16:14:50	172.10.1.184	10.199.250.2	TCP	2132	12953	14	764
2016-07-08 14:56:07	2016-07-08 14:56:07	172.10.1.184	10.199.250.2	TCP	2148	10972	14	764
2016-07-08 13:10:40	2016-07-08 13:10:40	172.10.1.184	10.199.250.2	TCP	2368	9714	36	1952
2016-07-08 14:02:41	2016-07-08 14:02:41	172.10.1.184	10.199.250.2	TCP	2616	11035	36	1952
2016-07-08 11:47:04	2016-07-08 11:47:04	172.10.1.184	10.199.250.2	TCP	2683	7590	30	1628
2016-07-08 08:17:30	2016-07-08 08:17:30	172.10.1.184	10.199.250.2	TCP	2810	2258	40	2168
2016-07-08 12:10:22	2016-07-08 12:10:22	172.10.1.184	10.199.250.2	TCP	2897	6743	14	764
2016-07-08 07:49:37	2016-07-08 07:49:37	172.10.1.184	10.199.250.2	TCP	2937	14242	36	1952
2016-07-08 11:46:01	2016-07-08 11:46:01	172.10.1.184	10.199.250.2	TCP	2997	6127	38	2060
2016-07-08 08:17:24	2016-07-08 08:17:24	172.10.1.184	10.199.250.2	TCP	3052	14952	48	2600
2016-07-08 09:14:49	2016-07-08 09:14:49	172.10.1.184	10.199.250.2	TCP	3150	3724	54	2924
2016-07-08 12:14:07	2016-07-08 12:14:07	172.10.1.184	10.199.250.2	TCP	3369	8284	14	764
2016-07-08 09:07:06	2016-07-08 09:07:06	172.10.1.184	10.199.250.2	TCP	3392	3530	59	3194
2016-07-08 08:28:31	2016-07-08 08:28:31	172.10.1.184	10.199.250.2	TCP	3493	21	268	16378
2016-07-08 09:05:44	2016-07-08 09:05:44	172.10.1.184	10.199.250.2	TCP	3574	2064	50	2708
2016-07-08 07:26:15	2016-07-08 07:26:15	172.10.1.184	10.199.250.2	TCP	3615	13636	29	1574
2016-07-08 12:25:06	2016-07-08 12:25:06	172.10.1.184	10.199.250.2	TCP	3650	8564	29	1574
2016-07-08 10:50:36	2016-07-08 10:50:36	172.10.1.184	10.199.250.2	TCP	3729	23089	40	2444
2016-07-08 14:17:11	2016-07-08 14:17:11	172.10.1.184	10.199.250.2	TCP	3751	9978	48	2600
2016-07-08 15:51:39	2016-07-08 15:51:39	172.10.1.184	10.199.250.2	TCP	3760	12372	29	1574
2016-07-08 07:26:35	2016-07-08 07:26:35	172.10.1.184	10.199.250.2	TCP	3884	24053	38	2264
2016-07-08 14:50:05	2016-07-08 14:50:05	172.10.1.184	10.199.250.2	TCP	4125	12244	43	2330
2016-07-08 08:01:52	2016-07-08 08:01:52	172.10.1.184	10.199.250.2	TCP	4187	27458	60	3524
2016-07-08 07:29:35	2016-07-08 07:29:35	172.10.1.184	10.199.250.2	TCP	4446	24145	16	896
2016-07-08 12:23:22	2016-07-08 12:23:22	172.10.1.184	10.199.250.2	TCP	4558	7083	14	764
2016-07-08 07:42:48	2016-07-08 07:42:48	172.10.1.184	10.199.250.2	TCP	4711	26982	3	186
2016-07-08 09:47:48	2016-07-08 09:47:48	172.10.1.184	10.199.250.2	TCP	4756	21492	39	2114
2016-07-08 09:48:05	2016-07-08 09:48:05	172.10.1.185	10.199.250.2	TCP	1066	21500	42	2276
2016-07-08 11:31:38	2016-07-08 11:31:38	172.10.1.185	10.199.250.2	TCP	1258	5756	29	1574
2016-07-08 15:00:52	2016-07-08 15:00:52	172.10.1.185	10.199.250.2	TCP	1301	11083	57	3086
2016-07-08 09:09:06	2016-07-08 09:09:06	172.10.1.185	10.199.250.2	TCP	1316	3580	48	2600
2016-07-08 13:32:28	2016-07-08 13:32:28	172.10.1.185	10.199.250.2	TCP	1395	10275	41	2222
2016-07-08 07:27:20	2016-07-08 07:27:20	172.10.1.185	10.199.250.2	TCP	1527	26604	62	3720
2016-07-08 09:15:52	2016-07-08 09:15:52	172.10.1.185	10.199.250.2	TCP	1843	2318	30	1628
2016-07-08 10:25:12	2016-07-08 10:25:12	172.10.1.185	10.199.250.2	TCP	1974	5511	30	1628
2016-07-08 15:18:12	2016-07-08 15:18:12	172.10.1.185	10.199.250.2	TCP	2011	12959	35	1898
2016-07-08 10:51:19	2016-07-08 10:51:19	172.10.1.185	10.199.250.2	TCP	2085	4743	29	1574
2016-07-08 08:23:25	2016-07-08 08:23:25	172.10.1.185	10.199.250.2	TCP	2184	2430	48	2600
2016-07-08 12:41:09	2016-07-08 12:41:09	172.10.1.185	10.199.250.2	TCP	2210	8968	43	2330
2016-07-08 09:28:17	2016-07-08 09:28:17	172.10.1.185	10.199.250.2	TCP	2213	20998	32	1912
2016-07-08 09:59:39	2016-07-08 09:59:39	172.10.1.185	10.199.250.2	TCP	2227	3428	14	764
2016-07-08 07:57:21	2016-07-08 07:57:21	172.10.1.185	10.199.250.2	TCP	2300	18697	14	764
2016-07-08 07:46:48	2016-07-08 07:46:48	172.10.1.185	10.199.250.2	TCP	2421	24603	19	1106
2016-07-08 08:47:18	2016-07-08 08:47:18	172.10.1.185	10.199.250.2	TCP	2435	15718	14	764
2016-07-08 14:20:15	2016-07-08 14:20:15	172.10.1.185	10.199.250.2	TCP	2501	11485	29	1574
2016-07-08 08:57:27	2016-07-08 08:57:27	172.10.1.185	10.199.250.2	TCP	2691	35421	35	1898
2016-07-08 15:21:38	2016-07-08 15:21:38	172.10.1.185	10.199.250.2	TCP	3193	11615	14	764
2016-07-08 09:30:59	2016-07-08 09:30:59	172.10.1.185	10.199.250.2	TCP	3215	16819	33	1790
2016-07-08 10:00:48	2016-07-08 10:00:48	172.10.1.185	10.199.250.2	TCP	3435	30483	52	2960
2016-07-08 08:37:22	2016-07-08 08:37:22	172.10.1.185	10.199.250.2	TCP	3556	28361	35	1898
2016-07-08 14:52:59	2016-07-08 14:52:59	172.10.1.185	10.199.250.2	TCP	3625	10886	65	3518
2016-07-08 09:38:54	2016-07-08 09:38:54	172.10.1.185	10.199.250.2	TCP	3688	4289	30	1628
2016-07-08 15:58:13	2016-07-08 15:58:13	172.10.1.185	10.199.250.2	TCP	3910	12536	34	1844
2016-07-08 13:12:55	2016-07-08 13:12:55	172.10.1.185	10.199.250.2	TCP	4028	8338	4	224
2016-07-08 07:18:26	2016-07-08 07:18:26	172.10.1.185	10.199.250.2	TCP	4043	33001	3	186
2016-07-08 09:36:06	2016-07-08 09:36:06	172.10.1.185	10.199.250.2	TCP	4195	21197	35	1898
2016-07-08 15:29:34	2016-07-08 15:29:34	172.10.1.185	10.199.250.2	TCP	4259	11815	54	2924
2016-07-08 07:22:44	2016-07-08 07:22:44	172.10.1.185	10.199.250.2	TCP	4287	21	63	3848
2016-07-08 08:26:16	2016-07-08 08:26:16	172.10.1.185	10.199.250.2	TCP	4704	25551	38	2096
2016-07-08 09:04:36	2016-07-08 09:04:36	172.10.1.185	10.199.250.2	TCP	4753	20396	41	2222
2016-07-08 07:31:10	2016-07-08 07:31:10	172.10.1.185	10.199.250.2	TCP	4783	18035	32	1924
2016-07-08 11:12:44	2016-07-08 11:12:44	172.10.1.185	10.199.250.2	TCP	4836	23646	14	764
2016-07-08 11:43:16	2016-07-08 11:43:16	172.10.1.185	10.199.250.2	TCP	4845	7500	37	2006
2016-07-08 11:57:09	2016-07-08 11:57:09	172.10.1.186	10.199.250.2	TCP	1031	7851	14	764
