firstseen	srcip	dstip	sport	dport	pkts	bytes
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	29235	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62560	26674	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	41807	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62560	11141	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	26721	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62560	63797	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	19868	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	23317	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62560	23066	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	30111	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62560	58170	0	0
2013-04-06 11:35:35	10.9.81.5	172.20.0.6	62559	11814	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62561	46398	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	23047	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	63647	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62560	39744	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	45889	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.7	62561	35681	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62560	30995	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.3	62559	24217	1	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62559	25971	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62559	60876	0	0
2013-04-06 11:35:35	10.9.81.5	172.20.0.6	62559	48777	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	55976	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62561	57608	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.3	62559	47056	1	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62559	35681	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.9	62559	7511	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62559	1814	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.5	62559	37676	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62561	48551	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	37713	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62560	32561	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	4417	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62560	34776	0	0
2013-04-06 11:35:35	10.9.81.5	172.20.0.6	62597	3389	1	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.4	62592	3389	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62559	29235	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.3	62559	32328	1	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62559	40381	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62559	59903	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.3	62559	49631	1	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62559	63797	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62559	26721	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.3	62559	25449	1	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62559	11141	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62559	41807	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.3	62559	27410	1	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.8	62560	5877	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.7	62560	5722	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.8	62559	37840	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.8	62559	5877	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.7	62559	5722	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.4	62559	34918	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.3	62559	28419	1	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.8	62561	2312	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.8	62561	63772	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.9	62560	26397	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.8	62560	2312	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.7	62561	45838	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.2	62561	29927	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.8	62560	63772	0	0
2013-04-06 11:35:31	10.9.81.5	172.20.0.6	62560	53424	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.7	62560	45838	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.5	62560	2696	0	0
2013-04-06 11:35:31	10.9.81.5	172.10.0.2	62560	29927	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62560	30380	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.7	62560	26674	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62560	13043	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62559	13043	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.9	62559	40403	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62559	30380	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.7	62559	26674	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62561	49411	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62561	26285	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62561	44271	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62561	24375	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62561	32717	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62561	22599	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62561	30325	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62561	42102	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.8	62561	40617	0	0
2013-04-06 11:35:35	10.9.81.5	172.10.0.2	62561	26695	0	0
2013-04-06 11:35:36	10.9.81.5	172.10.0.8	62561	63272	0	0
2013-04-06 11:35:36	10.9.81.5	172.10.0.8	62560	63272	0	0
2013-04-06 11:35:36	10.9.81.5	172.10.0.8	62561	50675	0	0
2013-04-06 11:35:36	10.9.81.5	172.20.0.6	62598	3389	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.7	62561	40381	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.2	62561	52503	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.2	62560	36495	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.8	62560	32717	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.2	62560	26695	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.8	62560	44271	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.2	62560	42102	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.8	62560	26285	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.2	62560	22599	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.9	62560	37676	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.8	62560	49411	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.7	62560	40381	0	0
2013-04-06 11:35:34	10.9.81.5	172.20.0.6	62560	40403	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.5	62560	55972	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.4	62560	38966	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.3	62560	28238	1	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.2	62560	24375	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.8	62607	80	1	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.2	62610	389	1	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.8	62561	8124	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.7	62561	63797	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.5	62560	5095	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.2	62561	4183	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.9	62560	48536	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.8	62560	8124	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.7	62560	63797	0	0
2013-04-06 11:35:34	10.9.81.5	172.20.0.6	62560	37676	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.3	62560	34298	1	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.2	62560	4183	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.5	62596	3389	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.8	62561	29740	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.4	62560	23422	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.4	62559	23422	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.3	62559	59905	1	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.8	62560	29740	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.8	62559	29740	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.5	62560	11778	0	0
2013-04-06 11:35:34	10.9.81.5	172.10.0.2	62561	38854	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62560	25943	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62561	6364	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62561	4180	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62561	48698	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62560	3545	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62560	46736	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62560	15544	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.3	62560	14930	1	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62560	25943	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.5	62559	23008	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62560	41427	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62560	51854	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.3	62560	14738	1	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62560	46764	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62560	22967	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.3	62560	60158	1	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62560	13583	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62560	7191	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62560	10642	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62560	4180	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62560	48698	0	0
2013-04-06 11:35:38	10.9.81.5	172.20.0.6	62560	63714	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.5	62560	59553	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.4	62560	48536	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62561	22967	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62559	7191	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62559	10642	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.3	62559	30618	1	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62559	4180	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62559	48698	0	0
2013-04-06 11:35:38	10.9.81.5	172.20.0.6	62559	63714	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.5	62559	59553	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.4	62559	48536	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.3	62559	8182	1	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.9	62560	59553	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62560	58310	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62561	53080	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62560	22967	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62561	63600	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62561	34890	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62561	13551	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62561	51141	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62561	51854	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62561	10642	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62561	41528	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62561	48698	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62561	62256	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62561	56012	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62561	56012	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.5	62559	54060	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62561	24328	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62561	17359	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62561	27916	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62561	34890	0	0
2013-04-06 11:35:37	10.9.81.5	172.20.0.6	62559	54060	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.5	62559	11814	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.4	62559	53424	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.3	62559	46764	1	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62561	24720	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62561	48803	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62561	33133	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62561	7398	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62561	10475	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62561	34298	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62561	7894	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62561	63104	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62561	59905	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62561	6743	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62561	35464	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62561	63775	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62561	6876	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62561	38432	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62561	43011	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62561	277	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62561	64361	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62561	27741	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62561	31898	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62561	54752	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62560	49157	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62560	45365	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.9	62595	3389	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62560	27741	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62560	31898	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62560	54752	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62560	43011	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62560	277	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62560	64361	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62560	63775	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62560	6876	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62560	38432	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62560	59905	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62560	6743	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62560	35464	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62560	34298	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62560	7894	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62560	63104	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62560	28238	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62560	57819	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62560	10475	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62560	7398	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62560	9744	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62560	36864	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.9	62560	7364	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62560	24720	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62560	48803	0	0
2013-04-06 11:35:37	10.9.81.5	172.20.0.6	62560	2914	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.5	62560	48777	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.4	62560	58917	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62560	33133	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62561	2277	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62559	49157	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62559	33133	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62559	24720	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62559	48803	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62559	36864	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62559	7398	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62559	9744	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62559	10475	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62559	28238	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62559	57819	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62559	63104	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62559	34298	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62559	7894	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62559	35464	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62559	59905	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62559	6743	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62559	38432	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62559	63775	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62559	6876	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62559	64361	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62559	43011	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62559	277	0	0
2013-04-06 11:35:37	10.9.81.5	172.20.0.6	62559	2914	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.5	62559	48777	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.4	62559	58917	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.3	62559	41427	1	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62559	54752	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.9	62559	7364	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62559	27741	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62559	31898	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62560	2277	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.8	62609	80	1	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.2	62559	2277	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.5	62560	7511	0	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.7	62612	80	1	0
2013-04-06 11:35:37	10.9.81.5	172.10.0.5	62559	7511	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62561	15544	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62561	25943	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62561	46736	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62561	25943	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.5	62560	23008	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.3	62561	39856	1	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62561	3545	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62613	389	1	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62561	2271	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.5	62560	24759	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62559	58170	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62561	14381	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.8	62560	38747	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62560	23066	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.3	62561	55856	1	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62560	57711	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62561	57608	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62560	24162	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62560	30995	0	0
2013-04-06 11:35:33	10.9.81.5	172.20.0.6	62559	52542	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.5	62559	24759	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62561	46543	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62560	32561	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62560	2271	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.9	62560	52542	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.8	62560	56398	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62560	34776	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62560	41274	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.4	62560	13003	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62560	14381	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.3	62559	63775	1	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62559	30995	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.3	62559	43011	1	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.8	62559	46018	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62559	39744	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.3	62559	27741	1	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62559	37049	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.8	62560	40564	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62560	48551	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62560	38957	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.3	62559	12862	1	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62559	41274	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.8	62559	56398	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62559	32561	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.3	62559	5145	1	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62559	2271	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.9	62559	52542	0	0
2013-04-06 11:35:33	10.9.81.5	172.20.0.6	62560	55972	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.5	62560	26397	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62560	46543	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.8	62606	80	1	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62609	389	1	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62559	57608	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.3	62559	63272	1	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62559	46543	0	0
2013-04-06 11:35:33	10.9.81.5	172.20.0.6	62559	55972	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.5	62559	26397	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62609	80	1	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62560	48203	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.8	62561	5016	0	0
2013-04-06 11:35:33	10.9.81.5	172.20.0.6	62560	5095	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62561	41727	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62559	48203	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.9	62559	55972	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.8	62559	39173	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.8	62561	16544	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62561	14976	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.3	62559	50675	1	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.8	62560	30191	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.8	62560	5016	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.7	62561	13723	0	0
2013-04-06 11:35:33	10.9.81.5	172.10.0.2	62560	41727	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62561	63355	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62561	23526	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62561	51141	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62610	80	1	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62559	22967	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.9	62559	59553	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62559	58310	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62560	53080	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62561	20009	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62561	51272	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62561	24328	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62561	35409	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.7	62561	40969	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.2	62561	27916	0	0
2013-04-06 11:35:38	10.9.81.5	172.10.0.8	62560	63600	0	0
